Fecha,Artículo,Fuente Suministro,Inventario,Compras Recomendadas,Demanda Mensual,Meses proteccion,Alerta,Lead Time,Margen,Ultima fecha,Monto USD,Última Compra,Recomendacion USD,Importancia RFM,Backorder,holgura,quebro,va_a_quebrar,consumiendo_proteccion
2025-01-01,dtx-237a,aisin - japon,55.0,,,,rojo,6,0.5461837090407068,2024-10-07,28.72,60.0,,2,,0.0,1,0,
2025-01-01,dtx-238a,aisin - japon,60.0,,,,rojo,6,0.4343026457123834,2024-10-07,34.96,60.0,,0,,0.0,1,0,
2024-10-01,dtxlt235/75r15,deestone,30.0,,,,rojo,6,0.3583727889871358,2024-09-20,53.96,40.0,,0,,0.0,1,0,
2025-01-01,dtxlt265/60r18,deestone,138.0,,,,rojo,6,0.4424022088810466,2024-10-04,67.21,150.0,,2,,0.0,1,0,
2023-04-01,dw024,daewha - korea,32.0,,,,rojo,4,0.44385613524025064,2013-05-29,8.2,100.0,,0,,0.0,1,0,
2021-04-01,dw141,daewha - korea,0.0,,,,rojo,4,0.3514582599494373,2015-11-16,7.9,120.0,,0,,0.0,1,0,
2021-05-01,dw164,daewha - korea,0.0,,,,rojo,4,0.30371472962429014,2013-05-29,8.2,50.0,,0,,0.0,1,0,
2022-12-01,dw165,daewha - korea,0.0,,,,rojo,4,0.30934690631943296,2014-05-27,7.35,100.0,,0,,0.0,1,0,
2025-01-01,e-lapiceros,sin definicion,0.0,,,,rojo,0,-1.0,2024-09-12,2.596580072702378,2000.0,,0,,0.0,1,0,
2024-10-01,e4302-5ee0b,ito koyama - amortiguadores,0.0,,,,rojo,6,0.8495994427175696,2024-08-22,11.59,60.0,,0,,0.0,1,0,
2024-11-01,e4302-9am1a,ito koyama - amortiguadores,1.0,,,,rojo,6,0.7452353615019724,2024-08-22,12.46,60.0,,0,,0.0,1,0,
2024-10-01,e4303-5ee0b,ito koyama - amortiguadores,0.0,,,,rojo,6,0.8495994427175696,2024-08-22,11.59,60.0,,0,,0.0,1,0,
2024-11-01,e4303-9an1a,ito koyama - amortiguadores,3.0,,,,rojo,6,0.7323533380582571,2024-08-22,12.46,60.0,,0,,0.0,1,0,
2024-10-01,e6210-5ee0b,ito koyama - amortiguadores,0.0,,,,rojo,6,0.8256467909065259,2024-08-22,7.97,120.0,,0,,0.0,1,0,
2024-12-01,e6210-9an0a,ito koyama - amortiguadores,31.0,,,,rojo,6,0.7316556016848001,2024-08-22,6.67,120.0,,0,,0.0,1,0,
2024-09-01,ef-15030,sakura filter,0.0,,,,rojo,6,0.867076507671623,2022-06-06,2.8,12.0,,0,,0.0,1,0,
2022-03-01,ef-55040,sakura filter,0.0,,,,rojo,6,0.6067879588525036,2022-02-03,3.7,50.0,,0,,0.0,1,0,
2024-10-01,ef-65031,sakura filter,0.0,,,,rojo,6,0.8949905624008263,2023-12-05,2.45,300.0,,0,,0.0,1,0,
2024-03-01,eh-55050,sakura filter,130.0,,,,rojo,6,0.7674619218476956,2024-04-18,20.0,32.0,,0,,0.0,1,0,
2022-12-01,eni002,ito koyama - direccion,0.0,,,,rojo,6,0.6823453711191336,2022-08-15,2.02,210.0,,0,,0.0,1,0,
2024-12-01,enr17037,enertech - iluminacion,1980.0,,,,rojo,0,2.4306544202066593,2024-09-30,0.02,2000.0,,0,,0.0,1,0,
2024-12-01,enr17039,enertech - iluminacion,500.0,,,,rojo,0,1.342591937097091,2024-09-30,0.13,500.0,,0,,0.0,1,0,
2024-11-01,enr17040,enertech - iluminacion,490.0,,,,rojo,0,2.3473684210526318,2024-09-30,0.02,500.0,,0,,0.0,1,0,
2024-11-01,enr17063,enertech - iluminacion,500.0,,,,rojo,0,1.4854368932038833,2024-09-30,0.05,500.0,,0,,0.0,1,0,
2024-12-01,enr17097,enertech - iluminacion,4000.0,,,,rojo,0,2.899834510741881,2024-09-30,0.02,4000.0,,0,,0.0,1,0,
2024-12-01,enr17109,enertech - iluminacion,5900.0,,,,rojo,0,2.2629161882893225,2024-09-30,0.02,6000.0,,0,,0.0,1,0,
2024-12-01,enr17125,enertech - iluminacion,2000.0,,,,rojo,0,1.349994251748589,2024-09-30,0.05,2000.0,,0,,0.0,1,0,
2024-12-01,enr17131,enertech - iluminacion,1900.0,,,,rojo,0,1.3109521914404392,2024-09-30,0.05,2000.0,,0,,0.0,1,0,
2024-11-01,enr17136,enertech - iluminacion,2000.0,,,,rojo,0,1.8326324716085431,2024-09-30,0.05,2000.0,,0,,0.0,1,0,
2024-12-01,enr17141,enertech - iluminacion,8000.0,,,,rojo,0,1.3188050234737678,2024-09-30,0.05,8000.0,,0,,0.0,1,0,
2024-12-01,enr17171,enertech - iluminacion,14900.0,,,,rojo,0,1.444668534572406,2024-09-30,0.05,15000.0,,0,,0.0,1,0,
2025-01-01,enr17177,enertech - iluminacion,49900.0,,,,rojo,0,2.781825488717754,2024-09-30,0.02,50000.0,,1,,0.0,1,0,
2024-12-01,enr17181,enertech - iluminacion,29900.0,,,,rojo,0,1.3170247884405013,2024-09-30,0.05,30000.0,,0,,0.0,1,0,
2024-12-01,enr17197,enertech - iluminacion,16000.0,,,,rojo,0,2.542165388794313,2024-09-30,0.02,16000.0,,0,,0.0,1,0,
2024-12-01,enr17326,enertech - iluminacion,1000.0,,,,rojo,0,1.4094276094276097,2024-09-30,0.05,1000.0,,0,,0.0,1,0,
2024-11-01,enr17631,enertech - iluminacion,1950.0,,,,rojo,0,6.247186265047273,2024-09-30,0.04,2000.0,,0,,0.0,1,0,
2024-12-01,enr17632,enertech - iluminacion,400.0,,,,rojo,0,2.682492622667312,2024-09-30,0.12,500.0,,0,,0.0,1,0,
2024-12-01,enr17635,enertech - iluminacion,19900.0,,,,rojo,0,2.090959034183397,2024-09-30,0.05,20000.0,,0,,0.0,1,0,
2024-12-01,enr17638,enertech - iluminacion,9860.0,,,,rojo,0,1.455324531369037,2024-09-30,0.06,10000.0,,0,,0.0,1,0,
2025-01-01,enr17643,enertech - iluminacion,14900.0,,,,rojo,0,1.9841045397258894,2024-09-30,0.05,15000.0,,0,,0.0,1,0,
2024-12-01,enr17649,enertech - iluminacion,500.0,,,,rojo,0,2.7390910539368494,2024-09-30,0.06,500.0,,0,,0.0,1,0,
2025-01-01,enr17916,enertech - iluminacion,34900.0,,,,rojo,0,1.9327185981390034,2024-09-30,0.05,35000.0,,1,,0.0,1,0,
2024-12-01,enr17919,enertech - iluminacion,3900.0,,,,rojo,0,1.9062187550656249,2024-09-30,0.13,4000.0,,0,,0.0,1,0,
2025-01-01,enr17925,enertech - iluminacion,19900.0,,,,rojo,0,1.8195724809710279,2024-09-30,0.05,20000.0,,0,,0.0,1,0,
2024-12-01,enr17945,enertech - iluminacion,490.0,,,,rojo,0,1.4602869078097793,2024-09-30,0.19,500.0,,0,,0.0,1,0,
2024-12-01,enr17948,enertech - iluminacion,490.0,,,,rojo,0,1.350028335217608,2024-09-30,0.2,500.0,,0,,0.0,1,0,
2024-12-01,enr48005,enertech - iluminacion,1760.0,,,,rojo,0,1.6038254987349845,2024-09-30,0.48,1800.0,,0,,0.0,1,0,
2024-12-01,enr48006,enertech - iluminacion,1800.0,,,,rojo,0,1.6126902883592855,2024-09-30,0.48,1800.0,,0,,0.0,1,0,
2024-11-01,enr48060,enertech - iluminacion,400.0,,,,rojo,0,1.52,2024-09-30,0.48,400.0,,0,,0.0,1,0,
2024-12-01,enr48072,enertech - iluminacion,3910.0,,,,rojo,0,1.9451027994644767,2024-09-30,0.46,4000.0,,0,,0.0,1,0,
2024-12-01,enr48072y,enertech - iluminacion,1740.0,,,,rojo,0,1.4269647207060427,2024-09-30,0.64,1800.0,,0,,0.0,1,0,
2024-12-01,enr48222,enertech - iluminacion,6000.0,,,,rojo,0,1.2721570343454933,2024-09-30,0.48,6000.0,,0,,0.0,1,0,
2024-12-01,enr48320,enertech - iluminacion,4000.0,,,,rojo,0,1.4125269007032624,2024-09-30,0.19,4000.0,,0,,0.0,1,0,
2024-12-01,enr48321,enertech - iluminacion,2970.0,,,,rojo,0,1.812873653481035,2024-09-30,0.19,3000.0,,0,,0.0,1,0,
2024-12-01,enr48328,enertech - iluminacion,14980.0,,,,rojo,0,1.783203607962156,2024-09-30,0.33,15000.0,,0,,0.0,1,0,
2024-12-01,enr48700,enertech - iluminacion,9980.0,,,,rojo,0,1.5576463832141039,2024-09-30,0.21,10000.0,,0,,0.0,1,0,
2024-12-01,enr48702,enertech - iluminacion,4000.0,,,,rojo,0,1.9144124064436747,2024-09-30,0.21,4000.0,,0,,0.0,1,0,
2024-12-01,enr48728,enertech - iluminacion,8000.0,,,,rojo,0,2.8429518576009216,2024-09-30,0.35,8000.0,,0,,0.0,1,0,
2024-12-01,enr48772,enertech - iluminacion,400.0,,,,rojo,0,2.1357867973458107,2024-09-30,0.48,400.0,,0,,0.0,1,0,
2024-12-01,enr48772y,enertech - iluminacion,400.0,,,,rojo,0,1.2849534379385128,2024-09-30,0.66,400.0,,0,,0.0,1,0,
2025-01-01,enr48881,enertech - iluminacion,19920.0,,,,rojo,0,1.427864988715125,2024-09-30,0.45,20000.0,,1,,0.0,1,0,
2025-01-01,enr48892,enertech - iluminacion,8000.0,,,,rojo,0,1.3988475551265498,2024-09-30,0.47,8000.0,,1,,0.0,1,0,
2024-11-01,enr48901,enertech - iluminacion,930.0,,,,rojo,0,1.3492691594012425,2024-09-30,0.48,1000.0,,0,,0.0,1,0,
2025-01-01,enr48991,enertech - iluminacion,580.0,,,,rojo,0,1.9835244447373073,2024-09-30,0.46,600.0,,0,,0.0,1,0,
2024-11-01,enr49531,enertech - iluminacion,6000.0,,,,rojo,0,1.1709577886022446,2024-09-30,0.35,6000.0,,0,,0.0,1,0,
2024-12-01,enrled9005,enertech - iluminacion,279.0,,,,rojo,0,0.520549507895752,2024-09-30,11.5,300.0,,0,,0.0,1,0,
2024-12-01,enrled9006,enertech - iluminacion,293.0,,,,rojo,0,0.556741340530126,2024-09-30,11.5,300.0,,0,,0.0,1,0,
2024-12-01,enrled9012,enertech - iluminacion,298.0,,,,rojo,0,0.5366160591524973,2024-09-30,11.5,300.0,,0,,0.0,1,0,
2024-12-01,enrledh1,enertech - iluminacion,293.0,,,,rojo,0,0.5510362606255057,2024-09-30,11.5,300.0,,0,,0.0,1,0,
2025-01-01,enrledh11,enertech - iluminacion,538.0,,,,rojo,0,0.5242533695164809,2024-09-30,11.5,600.0,,0,,0.0,1,0,
2024-11-01,enrledh11y,enertech - iluminacion,129.0,,,,rojo,0,0.5465766489949722,2024-09-30,11.5,200.0,,0,,0.0,1,0,
2024-12-01,enrledh3,enertech - iluminacion,296.0,,,,rojo,0,0.5305008341249294,2024-09-30,11.5,300.0,,0,,0.0,1,0,
2025-01-01,enrledh4,enertech - iluminacion,1364.0,,,,rojo,0,0.5974959002451413,2024-09-30,11.5,1450.0,,2,,0.0,1,0,
2024-12-01,enrledh7,enertech - iluminacion,574.0,,,,rojo,0,0.5524778664538993,2024-09-30,11.5,600.0,,0,,0.0,1,0,
2024-11-01,eo-11050xpl,sakura filter,88.0,,,,rojo,6,0.8905084734564312,2024-09-17,1.4,100.0,,0,,0.0,1,0,
2024-08-01,eo-13040,sakura filter,308.0,,,,rojo,6,0.9806869969786713,2023-10-23,9.12,112.0,,0,,0.0,1,0,
2024-06-01,eo-13050,sakura filter,295.0,,,,rojo,6,0.8395623681948887,2023-08-04,4.32,160.0,,0,,0.0,1,0,
2024-11-01,eo-2803,sakura filter,20.0,,,,rojo,6,0.876932803194593,2023-08-04,1.68,50.0,,0,,0.0,1,0,
2024-12-01,eo-28180,sakura filter,50.0,,,,rojo,6,0.8060556464811783,2024-09-17,1.4,50.0,,0,,0.0,1,0,
2024-12-01,eo-3010,sakura filter,290.0,,,,rojo,6,0.8601533531217888,2023-11-28,1.52,300.0,,0,,0.0,1,0,
2024-12-01,eo-30260,sakura filter,13.0,,,,rojo,6,1.2515096180216518,2024-06-13,2.0,100.0,,0,,0.0,1,0,
2024-11-01,eo-31150,sakura filter,135.0,,,,rojo,6,0.8922773643310562,2023-09-26,1.44,100.0,,0,,0.0,1,0,
2024-12-01,eo-31910,sakura filter,42.0,,,,rojo,6,0.9685048037838512,2023-09-05,2.22,100.0,,0,,0.0,1,0,
2024-12-01,eo-38030,sakura filter,20.0,,,,rojo,6,1.0830473252250712,2023-11-27,2.0,100.0,,0,,0.0,1,0,
2024-11-01,eo-57010,sakura filter,75.0,,,,rojo,6,0.8320504554930741,2024-09-17,7.7,25.0,,0,,0.0,1,0,
2024-12-01,eo-66030,sakura filter,50.0,,,,rojo,6,0.8577539469602204,2024-01-18,1.35,50.0,,0,,0.0,1,0,
2025-01-01,eo-8301,sakura filter,33.0,,,,rojo,6,0.8428088812334967,2024-04-18,4.74,50.0,,0,,0.0,1,0,
2024-12-01,eo-89030,sakura filter,0.0,,,,rojo,6,0.858858603079876,2024-02-28,1.45,150.0,,0,,0.0,1,0,
2024-09-01,es-38020,sakura filter,186.0,,,,rojo,6,0.8868164125444039,2023-12-05,12.0,200.0,,0,,0.0,1,0,
2023-12-01,esu002,ito koyama - direccion,0.0,,,,rojo,6,0.7441610504727688,2023-05-19,1.88,480.0,,0,,0.0,1,0,
2024-10-01,ete-24010kit,sakura filter,69.0,,,,rojo,6,0.7644581804472564,2023-12-04,5.93,25.0,,0,,0.0,1,0,
2022-06-01,ety006,ito koyama - direccion,0.0,,,,rojo,6,0.6082700715454237,2021-12-27,1.82,90.0,,0,,0.0,1,0,
2023-12-01,f-13080,sakura filter,131.0,,,,rojo,6,0.8933072483996616,2022-05-17,2.0,150.0,,0,,0.0,1,0,
2024-12-01,f-13150,sakura filter,0.0,,,,rojo,6,0.8624808425817474,2023-12-05,3.3,150.0,,0,,0.0,1,0,
2024-12-01,f-1503,sakura filter,323.0,,,,rojo,6,0.8776367473010196,2024-09-17,2.0,100.0,,0,,0.0,1,0,
2024-12-01,f-1802,sakura filter,22.0,,,,rojo,6,0.2310338164251208,,,,,0,,0.0,1,0,
2024-12-01,f-89030,sakura filter,82.0,,,,rojo,6,0.8825481584292715,2024-03-14,1.95,125.0,,0,,0.0,1,0,
2024-10-01,f001n,ito koyama - resortes,0.0,,,,rojo,6,1.0441811669301448,2024-01-22,5.24,120.0,,0,,0.0,1,0,
2024-08-01,fc-1018,sakura filter,174.0,,,,rojo,6,0.9822713785745905,2018-06-20,2.35,300.0,,0,,0.0,1,0,
2024-08-01,fc-1023,sakura filter,123.0,,,,rojo,6,0.511897470030643,2021-02-26,1.7,216.0,,0,,0.0,1,0,
2024-12-01,fc-1305,sakura filter,20.0,,,,rojo,6,0.8158633099968652,2022-09-05,4.23,50.0,,0,,0.0,1,0,
2024-12-01,fc-2303,sakura filter,54.0,,,,rojo,6,0.870095133240685,2022-09-14,3.38,48.0,,0,,0.0,1,0,
2024-10-01,fc-27060,sakura filter,0.0,,,,rojo,6,0.8632950789060234,2024-03-14,11.5,60.0,,0,,0.0,1,0,
2024-12-01,fc-28030,sakura filter,56.0,,,,rojo,6,0.9331611325886608,2023-10-23,4.16,36.0,,0,,0.0,1,0,
2024-12-01,fc-28070,sakura filter,111.0,,,,rojo,6,0.8253727218430916,2023-09-05,6.96,132.0,,0,,0.0,1,0,
2024-12-01,fc-28190,sakura filter,33.0,,,,rojo,6,0.8300742608933336,2023-12-04,3.0,125.0,,0,,0.0,1,0,
2024-12-01,fc-45030,sakura filter,252.0,,,,rojo,6,0.8949538087215724,2022-06-06,3.4,252.0,,0,,0.0,1,0,
2024-09-01,fc-5304,sakura filter,56.0,,,,rojo,6,0.7177658124039646,2015-01-08,5.42,108.0,,0,,0.0,1,0,
2024-09-01,fc-5404,sakura filter,25.0,,,,rojo,6,0.8464111018527959,2022-06-06,3.26,24.0,,0,,0.0,1,0,
2024-12-01,fc-5507,sakura filter,192.0,,,,rojo,6,0.9594840611224978,2024-08-29,2.99,204.0,,0,,0.0,1,0,
2023-04-01,fc-56230,sakura filter,54.0,,,,rojo,6,0.9186314271765563,2022-08-15,11.5,36.0,,0,,0.0,1,0,
2024-10-01,fc-62111,sakura filter,107.0,,,,rojo,6,0.9204601990049751,2024-03-18,2.6,125.0,,0,,0.0,1,0,
2024-01-01,fc-6503,sakura filter,41.0,,,,rojo,6,0.8063409866058897,2021-10-15,2.3,100.0,,0,,0.0,1,0,
2024-06-01,fc133300,wagner locked - usa,0.0,,,,rojo,2,0.3767062952755225,2020-03-11,2.44,2448.0,,0,,0.0,1,0,
2022-01-01,fd-005,ito koyama - palieres,0.0,,,,rojo,6,0.6145976493589465,2021-06-10,6.4,20.0,,0,,0.0,1,0,
2024-10-01,fj517013u,exedy - japon,6.0,,,,rojo,0,0.19914453315952418,2024-08-09,80.58,9.0,,0,,0.0,1,0,
2021-10-01,fldi00004,fras-le,0.0,,,,rojo,4,0.3862492562651301,2019-09-05,17.18,300.0,,0,,0.0,1,0,
2021-05-01,fldi00019,fras-le,0.0,,,,rojo,4,0.5400194669062595,2019-09-05,17.74,20.0,,0,,0.0,1,0,
2022-11-01,fldi00021,fras-le,0.0,,,,rojo,4,0.4353249927740963,2019-09-05,13.96,80.0,,0,,0.0,1,0,
2021-11-01,fldi00022,fras-le,0.0,,,,rojo,4,0.4532834920078655,2019-09-05,15.16,30.0,,0,,0.0,1,0,
2021-11-01,fldi00028,fras-le,0.0,,,,rojo,4,0.5228717948717947,2019-09-05,12.95,20.0,,0,,0.0,1,0,
2022-11-01,fldi00044,fras-le,0.0,,,,rojo,4,0.12317259943379577,2019-09-05,14.31,1.0,,0,,0.0,1,0,
2022-04-01,fldi00048,fras-le,0.0,,,,rojo,4,0.4611609817283211,2019-09-05,12.9,50.0,,0,,0.0,1,0,
2021-10-01,fldi00067,fras-le,0.0,,,,rojo,4,0.4960154952960709,2019-09-05,12.0,10.0,,0,,0.0,1,0,
2022-11-01,fldi00077,fras-le,0.0,,,,rojo,4,0.3932833196661752,2019-09-05,9.64,26.0,,0,,0.0,1,0,
2022-04-01,fldi00078,fras-le,0.0,,,,rojo,4,0.42728224961727507,2019-09-05,10.99,10.0,,0,,0.0,1,0,
2022-11-01,fldi00083,fras-le,0.0,,,,rojo,4,0.2186602321038723,2019-09-05,11.56,10.0,,0,,0.0,1,0,
2022-11-01,fldi00089,fras-le,2.0,,,,rojo,4,0.3312096028991454,2019-09-05,9.19,10.0,,0,,0.0,1,0,
2021-02-01,fldi00102,fras-le,0.0,,,,rojo,4,0.30614255994744344,2019-09-05,12.13,30.0,,0,,0.0,1,0,
2022-11-01,fldi00106,fras-le,0.0,,,,rojo,4,0.34620901984939834,2019-09-05,11.01,30.0,,0,,0.0,1,0,
2021-09-01,fldi00410,fras-le,0.0,,,,rojo,4,0.47982142338657785,2019-09-05,8.95,20.0,,0,,0.0,1,0,
2022-11-01,fldi00457,fras-le,0.0,,,,rojo,4,0.2861442168242455,2019-09-05,11.59,20.0,,0,,0.0,1,0,
2022-11-01,fldi00495,fras-le,0.0,,,,rojo,4,0.2620577641936166,2019-09-05,11.18,24.0,,0,,0.0,1,0,
2021-12-01,fldi00503,fras-le,0.0,,,,rojo,4,0.5302042089579355,2019-09-05,15.13,30.0,,0,,0.0,1,0,
2022-03-01,fldi00601,fras-le,0.0,,,,rojo,4,0.44323632685978626,2019-09-05,10.43,20.0,,0,,0.0,1,0,
2021-12-01,fldi00647,fras-le,0.0,,,,rojo,4,0.4386735619443298,2019-09-05,13.66,10.0,,0,,0.0,1,0,
2022-11-01,fldi00658,fras-le,0.0,,,,rojo,4,0.43947152156373853,2019-09-05,14.71,34.0,,0,,0.0,1,0,
2022-03-01,fldi00660,fras-le,0.0,,,,rojo,4,0.4910137440822987,2019-09-05,11.79,20.0,,0,,0.0,1,0,
2022-04-01,fldi00731,fras-le,0.0,,,,rojo,4,0.38493685836286,2019-09-05,14.62,30.0,,0,,0.0,1,0,
2021-12-01,fldi00736,fras-le,0.0,,,,rojo,4,0.40614155011042175,2019-09-05,12.63,6.0,,0,,0.0,1,0,
2024-07-01,fp-26009,mann - brasil,10.0,,,,rojo,4,0.3432386666579844,2024-02-05,8.08503270149231,10.0,,0,,0.0,1,0,
2024-09-01,fp-26010,mann - brasil,0.0,,,,rojo,4,0.26922022575643195,2023-10-05,9.351293206214905,10.0,,0,,0.0,1,0,
2021-08-01,fp10223x10,sealed power - usa,0.0,,,,rojo,4,0.09439818292984103,2016-07-06,5.07,600.0,,0,,0.0,1,0,
2021-06-01,fp2881719,fp diesel - usa,0.0,,,,rojo,4,-0.33770785865865505,2015-10-27,80.85,60.0,,0,,0.0,1,0,
2021-06-01,fp2881873,fp diesel - usa,0.0,,,,rojo,4,-0.6004004244963942,2016-01-07,300.0,12.0,,0,,0.0,1,0,
2021-06-01,fp3802232,fp diesel - usa,8.0,,,,rojo,4,-0.029667251860233335,2015-10-27,11.5,82.0,,0,,0.0,1,0,
2021-06-01,fp3901173,fp diesel - usa,24.0,,,,rojo,4,0.06890519874968448,2015-10-27,1.74,108.0,,0,,0.0,1,0,
2022-05-01,fp3909411,fp diesel - usa,0.0,,,,rojo,4,0.22534202574002993,2015-08-26,16.36,20.0,,0,,0.0,1,0,
2023-07-01,fp3917780,fp diesel - usa,6.0,,,,rojo,4,0.018992779307082763,2016-01-07,8.45,10.0,,0,,0.0,1,0,
2021-06-01,fp3928870,fp diesel - usa,0.0,,,,rojo,4,-0.3110826483662379,2015-08-26,4.68,60.0,,0,,0.0,1,0,
2021-06-01,fp3934864,fp diesel - usa,0.0,,,,rojo,4,-0.6768449287007928,2015-08-26,0.57,120.0,,0,,0.0,1,0,
2021-06-01,fp4089845,fp diesel - usa,25.0,,,,rojo,4,-0.09260889560475649,2015-10-27,112.73,30.0,,0,,0.0,1,0,
2021-04-01,fp4985562,fp diesel - usa,13.0,,,,rojo,4,-0.07182320441988954,2015-10-27,42.09,30.0,,0,,0.0,1,0,
2024-09-01,fs-1004,sakura filter,237.0,,,,rojo,6,0.9281654171938744,2024-03-18,1.5,200.0,,0,,0.0,1,0,
2024-12-01,fs-1116,sakura filter,31.0,,,,rojo,6,1.0922054092232978,2024-06-13,4.42,100.0,,0,,0.0,1,0,
2021-12-01,fs-1144,sakura filter,0.0,,,,rojo,6,0.7631575612618369,2024-10-16,2.81,100.0,,0,,0.0,1,0,
2025-01-01,fs-19320,sakura filter,0.0,,,,rojo,6,0.7741443518327875,2024-10-22,23.0,204.0,,0,,0.0,1,0,
2021-09-01,fs-21990,sakura filter,0.0,,,,rojo,6,0.5623218596483605,2021-02-10,4.77,100.0,,0,,0.0,1,0,
2023-11-01,fs-22020,sakura filter,130.0,,,,rojo,6,0.8327959465684016,2022-06-06,4.6,72.0,,0,,0.0,1,0,
2024-06-01,fs-2814,sakura filter,194.0,,,,rojo,6,0.6933181292272577,2017-09-06,3.3,300.0,,0,,0.0,1,0,
2024-11-01,fs-28310,sakura filter,281.0,,,,rojo,6,0.8931633774507575,2023-01-10,6.25,300.0,,0,,0.0,1,0,
2024-12-01,fs-31200,sakura filter,110.0,,,,rojo,6,0.840917401956578,2023-09-26,10.56,12.0,,0,,0.0,1,0,
2024-12-01,fs-31210,sakura filter,278.0,,,,rojo,6,0.8548566052433585,2024-09-17,7.85,288.0,,0,,0.0,1,0,
2022-05-01,fxe20he11,denso - bujias - japon,0.0,,,,rojo,3,0.27100042368040744,2021-07-24,9.56,96.0,,0,,0.0,1,0,
2023-02-01,g-valvoline,sin definicion,0.0,,,,rojo,0,-1.0,2021-08-09,37.47475138775989,309.0,,0,,0.0,1,0,
2024-04-01,g1328537,osvat,144.0,,,,rojo,4,0.3850462052475181,2013-01-07,6.272377967834473,240.0,,0,,0.0,1,0,
2024-04-01,g1333230,osvat,136.0,,,,rojo,4,0.37894890316068564,2013-01-07,4.116248041391373,240.0,,0,,0.0,1,0,
2024-04-01,g1403823,osvat,234.0,,,,rojo,4,0.3844264308523704,2013-01-07,2.508951187133789,240.0,,0,,0.0,1,0,
2021-07-01,g466386,osvat,0.0,,,,rojo,4,0.31596533162390417,2013-01-07,1.2806105017662048,360.0,,0,,0.0,1,0,
2023-12-01,g71831-std-semi,mahle - brasil,0.0,,,,rojo,4,0.29541596859941655,2018-09-27,6.63,120.0,,0,,0.0,1,0,
2024-12-01,ghm-1-1001,ghm - filtros,0.0,,,,rojo,0,1.7939684875642083,,,,,0,,0.0,1,0,
2024-12-01,ghm-1-1004s,ghm - filtros,0.0,,,,rojo,0,1.22516762669022,,,,,0,,0.0,1,0,
2025-01-01,ghm-1-1007s,ghm - filtros,0.0,,,,rojo,0,1.7542346618450038,,,,,0,,0.0,1,0,
2024-12-01,ghm-1-1010s,ghm - filtros,0.0,,,,rojo,0,1.7280782448162906,,,,,0,,0.0,1,0,
2025-01-01,ghm-1-1012s,ghm - filtros,0.0,,,,rojo,0,1.7335943719622129,,,,,0,,0.0,1,0,
2024-12-01,ghm-1-1015s,ghm - filtros,0.0,,,,rojo,0,1.7461412697408338,,,,,0,,0.0,1,0,
2025-01-01,ghm-1-1018s,ghm - filtros,0.0,,,,rojo,0,1.5246294953324702,,,,,0,,0.0,1,0,
2024-12-01,ghm-1-1020s,ghm - filtros,0.0,,,,rojo,0,1.5424976035011426,,,,,0,,0.0,1,0,
2025-01-01,ghm-1-1021,ghm - filtros,0.0,,,,rojo,0,1.6986701016506636,,,,,0,,0.0,1,0,
2025-01-01,ghm-2-2001,ghm - filtros,0.0,,,,rojo,0,1.7755976027604965,,,,,0,,0.0,1,0,
2025-01-01,ghm-2-2002,ghm - filtros,0.0,,,,rojo,0,1.7426663165029952,,,,,0,,0.0,1,0,
2025-01-01,ghm-2-2003,ghm - filtros,0.0,,,,rojo,0,1.7366114768269165,,,,,0,,0.0,1,0,
2025-01-01,ghm-2-2004,ghm - filtros,0.0,,,,rojo,0,1.7784884747481078,,,,,0,,0.0,1,0,
2025-01-01,ghm-2-2005,ghm - filtros,0.0,,,,rojo,0,1.8436605147255636,,,,,0,,0.0,1,0,
2024-12-01,ghm-2-2006,ghm - filtros,0.0,,,,rojo,0,1.6514075708258127,,,,,0,,0.0,1,0,
2025-01-01,ghm-2-2007,ghm - filtros,0.0,,,,rojo,0,1.7419446550416984,,,,,0,,0.0,1,0,
2025-01-01,ghm-2e-2008,ghm - filtros,0.0,,,,rojo,0,1.8082320054536898,,,,,0,,0.0,1,0,
2025-01-01,ghm-2e-2009,ghm - filtros,0.0,,,,rojo,0,1.8624612202688728,,,,,0,,0.0,1,0,
2024-12-01,ghm-2e-2010,ghm - filtros,0.0,,,,rojo,0,1.7186145170618083,,,,,0,,0.0,1,0,
2025-01-01,ghm-2e-2011,ghm - filtros,0.0,,,,rojo,0,1.756413124630302,,,,,0,,0.0,1,0,
2025-01-01,ghm-2e-2012,ghm - filtros,0.0,,,,rojo,0,1.712399297621649,,,,,0,,0.0,1,0,
2025-01-01,ghm-2e-2013,ghm - filtros,0.0,,,,rojo,0,1.8024335003298788,,,,,0,,0.0,1,0,
2025-01-01,ghm-3-3001,ghm - filtros,0.0,,,,rojo,0,1.7319728174885665,,,,,0,,0.0,1,0,
2025-01-01,ghm-3-3002,ghm - filtros,0.0,,,,rojo,0,1.7049407608834164,,,,,0,,0.0,1,0,
2025-01-01,ghm-3-3003,ghm - filtros,0.0,,,,rojo,0,1.7681569763541238,,,,,0,,0.0,1,0,
2025-01-01,ghm-3-3004,ghm - filtros,0.0,,,,rojo,0,1.7769964056883891,,,,,0,,0.0,1,0,
2025-01-01,ghm-3-3005,ghm - filtros,0.0,,,,rojo,0,1.7805999032414124,,,,,0,,0.0,1,0,
2025-01-01,ghm-3-3006,ghm - filtros,0.0,,,,rojo,0,1.7435000193414265,,,,,0,,0.0,1,0,
